,hs07,year,export_val,import_val,export_val_perc,import_val_perc,country
917,54.0,2017,1063736464.4799999,1413998282.6299999,0.005700265090944892,0.009197930296620619,indonesia
918,55.0,2017,2170938014.0499997,1238965964.9599998,0.011633447370955586,0.008059360980546075,indonesia
919,56.0,2017,192571533.62,444421270.51,0.001031936788159663,0.002890919966948925,indonesia
920,57.0,2017,74354419.43,59549360.379999995,0.00039844446024654684,0.00038736317625847206,indonesia
921,58.0,2017,63817662.220000006,321585815.08,0.00034198093633671647,0.0020918864950713423,indonesia
922,59.0,2017,146574981.02000004,591109314.5999999,0.0007854541753653736,0.0038451123598688837,indonesia
923,60.0,2017,118892878.24,1239487067.6599998,0.0006371135577501638,0.008062750706241545,indonesia
924,61.0,2017,4861991243.41,286595841.20000005,0.02605404616907429,0.001864279895556801,indonesia
925,62.0,2017,5038916257.14,323117563.36,0.027002137649583115,0.0021018503783974264,indonesia
926,63.0,2017,276582330.32,141877126.92999998,0.0014821270633661985,0.0009228978141046357,indonesia
927,64.0,2017,6597154030.75,601298697.22,0.03535229643505152,0.003911393367601114,indonesia
928,65.0,2017,48744208.45,29155682.259999998,0.0002612065291463929,0.00018965506286125431,indonesia
929,66.0,2017,2324364.59,31938309.489999995,1.2455617320106026e-05,0.00020775580005268397,indonesia
930,67.0,2017,474182786.75,73013618.94000001,0.002541012437097677,0.00047494695429546683,indonesia
931,68.0,2017,166744662.57999998,519065667.4599999,0.0008935378366208388,0.003376474983962362,indonesia
932,69.0,2017,400269449.09999996,493326758.2,0.0021449316102854833,0.003209045718882787,indonesia
933,70.0,2017,296679264.43999994,396919459.47,0.0015898208915130561,0.0025819250040296587,indonesia
934,71.0,2017,5750693326.4800005,900935209.6100001,0.03081635114735698,0.005860501643856985,indonesia
935,72.0,2017,3410950226.530001,8273661779.860001,0.01827832470963028,0.05381941780538892,indonesia
936,73.0,2017,1164116669.4799998,2551662053.5400004,0.006238174429855356,0.016598329713201028,indonesia
937,74.0,2017,2113636741.42,1284584917.75,0.011326385937088904,0.008356108121700167,indonesia
938,75.0,2017,904746927.02,50701399.39999999,0.0048482847927497534,0.00032980799435974374,indonesia
939,76.0,2017,622870202.1399999,1775285110.22,0.00333778655522924,0.011548068269263096,indonesia
940,78.0,2017,28245771.12,197827461.27,0.00015136115801093951,0.001286849653122959,indonesia
941,79.0,2017,19978262.33,436916702.75,0.00010705789933891988,0.002842103435832382,indonesia
942,80.0,2017,1900707794.48,13442952.969999999,0.010185359485873778,8.744518711071436e-05,indonesia
943,81.0,2017,19082353.11,106936701.26,0.00010225697333708525,0.0006956135211922315,indonesia
944,82.0,2017,86941453.84,553146342.85,0.00046589484409788855,0.0035981666794543295,indonesia
945,83.0,2017,136569779.02,648729601.5,0.0007318391066027059,0.004219927088491977,indonesia
946,84.0,2017,5011007691.000003,12143387826.079996,0.026852583478396624,0.07899163397947499,indonesia
947,85.0,2017,12723200866.64,24378907787.82,0.06818006166653451,0.15858257912664345,indonesia
948,86.0,2017,23940466.07,170790201.36,0.00012829023687411392,0.0011109747350846967,indonesia
949,87.0,2017,7319481006.62,6408003347.360001,0.03922304392024969,0.04168347928959386,indonesia
950,88.0,2017,123692033.74,1870624531.87,0.0006628308848101506,0.01216824254078043,indonesia
951,89.0,2017,207302120.02,1296150583.93,0.0011108738653671413,0.008431341728886562,indonesia
952,90.0,2017,1259143605.0300004,2624030583.5400004,0.006747397100603918,0.017069080422580128,indonesia
953,91.0,2017,43614688.05,137564549.58999997,0.00023371886933047854,0.000894844890519519,indonesia
954,92.0,2017,801670790.3400002,122159870.24,0.004295928712793716,0.0007946388516270609,indonesia
955,93.0,2017,873468.77,380850362.14,4.680673929980885e-06,0.0024773969865726332,indonesia
956,94.0,2017,2050950727.1299999,845501174.53,0.010990469184322102,0.005499908284593561,indonesia
957,95.0,2017,732127923.1800001,320571079.9,0.003923268010417446,0.002085285734964471,indonesia
958,96.0,2017,302979682.8299999,456593642.54,0.0016235830649517758,0.0029701001405402472,indonesia
959,97.0,2017,216799408.88,3099754.72,0.0011617671701987494,2.01636226871156e-05,indonesia
960,1.0,2008,68454767.66,17456976.97,0.00036480842322742386,0.00010934619336922723,thailand
961,2.0,2008,66408960.66,37865930.23,0.00035390593021766777,0.00023718283733493675,thailand
962,3.0,2008,2827644809.84,2142750992.0800002,0.015069054790287478,0.0134216631393129,thailand
963,4.0,2008,206554657.15999997,568293532.99,0.0011007688925785584,0.003559650371057679,thailand
964,5.0,2008,31575416.060000002,45869236.0,0.0001682713730446175,0.0002873135685505071,thailand
965,6.0,2008,148911225.63,8505232.959999999,0.000793576127418317,5.3274679200913494e-05,thailand
966,7.0,2008,896629964.71,167912063.78,0.004778310917202167,0.0010517597076897499,thailand
967,8.0,2008,645266633.7999998,276969990.18,0.003438748114770031,0.0017348716307377502,thailand
968,9.0,2008,92906355.72999999,77910875.49,0.0004951155675526755,0.000488014486788621,thailand
969,10.0,2008,6642243150.75,362648658.4,0.03539777189155773,0.0022715416532108324,thailand
970,11.0,2008,579481283.1600001,273977741.63000005,0.0030881655204701044,0.0017161289246484103,thailand
971,12.0,2008,109410085.67999999,824977853.48,0.0005830670705120343,0.005167457575671768,thailand
972,13.0,2008,25658879.38,64226544.0,0.00013674102839545681,0.0004022992131873782,thailand
973,14.0,2008,12382861.469999999,16711891.7,6.599061427468615e-05,0.00010467916320988212,thailand
974,15.0,2008,700950658.42,218645082.44000003,0.0037354988293656095,0.0013695388098867885,thailand
975,16.0,2008,5621383082.71,120744227.24000001,0.029957415222651426,0.0007563120259992504,thailand
976,17.0,2008,1710168951.7099998,82442391.95,0.009113814275501135,0.0005163987869995066,thailand
977,18.0,2008,60364289.74,120184644.68,0.0003216927339329861,0.0007528069390121414,thailand
978,19.0,2008,734355970.44,356826692.84999996,0.0039135220645910105,0.002235074298530048,thailand
979,20.0,2008,1616635910.06,176813312.85999998,0.008615358979976999,0.0011075149340844454,thailand
980,21.0,2008,1125623650.64,344579372.39,0.005998661644387138,0.0021583601072026793,thailand
981,22.0,2008,491581740.88,251492829.66,0.002619732210158594,0.0015752889879063917,thailand
982,23.0,2008,831827203.59,1203648974.14,0.00443296472857162,0.007539359976310059,thailand
983,24.0,2008,126781121.30999999,124225655.48,0.0006756406097209131,0.000778118832881469,thailand
984,25.0,2008,966139961.09,276118721.8100001,0.0051487428541547335,0.0017295394958580926,thailand
985,26.0,2008,217709397.17000002,351411056.7,0.0011602146149681445,0.0022011520908824726,thailand
986,27.0,2008,11379059088.18,33770605272.130005,0.06064116124662972,0.2115307329916339,thailand
987,28.0,2008,444367969.94,1941359934.14,0.0023681210818177613,0.01216019927863505,thailand
988,29.0,2008,2915788209.02,4573183344.470001,0.015538787660209268,0.028645291287071342,thailand
989,30.0,2008,304318383.49,1226301011.98,0.0016217703081180162,0.0076812467482360505,thailand
990,31.0,2008,93932745.14,2143480445.21,0.0005005853911322276,0.013426232253607078,thailand
991,32.0,2008,356402417.71999997,1041266155.8,0.0018993359920327112,0.006522234096808727,thailand
992,33.0,2008,1165580418.04,631177402.8399999,0.006211598826277193,0.003953539404894413,thailand
993,34.0,2008,997136029.3700001,510156020.07000005,0.005313926773142509,0.003195491345088805,thailand
994,35.0,2008,548200019.9399999,233424137.83999997,0.0029214617436268383,0.0014621111637576842,thailand
995,36.0,2008,48162841.57000001,38514905.09,0.00025666890549641997,0.0002412478556170413,thailand
996,37.0,2008,41324039.69,206908939.63,0.0002202236349054958,0.001296026509142135,thailand
997,38.0,2008,982574260.2799999,2249255694.4900002,0.005236324347442816,0.01408878229771412,thailand
998,39.0,2008,8373796239.019999,5526768428.289999,0.044625546281265666,0.03461831279867572,thailand
999,40.0,2008,11704907644.63,1429016070.7900002,0.06237766992459163,0.008951003823449318,thailand
1000,41.0,2008,434249588.14,628165166.1300001,0.0023141983086311687,0.003934671497906189,thailand
1001,42.0,2008,374547645.04999995,141447522.17,0.0019960353454544955,0.0008859923535087802,thailand
1002,43.0,2008,3037202.4899999998,7598907.090000001,1.6185827361250964e-05,4.759767773571921e-05,thailand
1003,44.0,2008,1390226373.7100003,618093963.6,0.007408779675380824,0.0038715879719785013,thailand
1004,45.0,2008,507383.85,1498561.1600000001,2.703944642817297e-06,9.386617090609216e-06,thailand
1005,46.0,2008,11261773.83,8547846.77,6.001612589018853e-05,5.3541601584810044e-05,thailand
1006,47.0,2008,128607695.40000002,607274914.68,0.0006853747690272538,0.0038038201209175475,thailand
1007,48.0,2008,1414240819.37,1294184836.8899999,0.007536757205001806,0.008106454266010052,thailand
1008,49.0,2008,1478829606.8400002,229817643.41,0.007880963087521663,0.0014395209731418905,thailand
1009,50.0,2008,25537189.79,20919215.939999998,0.00013609252152049986,0.00013103280340226402,thailand
1010,51.0,2008,60946324.9,102162386.41000001,0.0003247945095468794,0.0006399199631555437,thailand
1011,52.0,2008,629146385.9999999,1042120431.3,0.0033528402608253354,0.006527585067608203,thailand
1012,53.0,2008,15291158.73,22773060.259999998,8.148948124866892e-05,0.00014264482648275063,thailand
1013,54.0,2008,783540790.34,572606943.43,0.004175637286186137,0.0035866685090126995,thailand
1014,55.0,2008,1107646787.97,377738377.00000006,0.005902859538129304,0.0023660599246594564,thailand
1015,56.0,2008,334488433.88,209080236.48,0.0017825522213097118,0.0013096269764870886,thailand
1016,57.0,2008,192273923.48,18708515.02,0.0010246641578111105,0.00011718551869224424,thailand
1017,58.0,2008,190295676.35999998,159205231.61999997,0.0010141217041987366,0.0009972222608776878,thailand
1018,59.0,2008,170965563.48,332532605.17,0.0009111078712457767,0.002082902131851281,thailand
1019,60.0,2008,227001031.30999997,415147143.5,0.0012097314932760985,0.0026003792012697677,thailand
1020,61.0,2008,2603168430.950001,159830080.56000003,0.013872777647964876,0.0010011361603539384,thailand
1021,62.0,2008,1686824421.7900002,203723880.86,0.008989406853750775,0.0012760760874422448,thailand
1022,63.0,2008,396447034.84,138520540.49,0.0021127413417207116,0.0008676584629778206,thailand
1023,64.0,2008,1223963225.5900002,186085263.1,0.006522731866297005,0.0011655921410140993,thailand
1024,65.0,2008,60927095.14000001,8186418.27,0.0003246920305134324,5.12777027025427e-05,thailand
1025,66.0,2008,3069857.52,16964541.53,1.6359852201477033e-05,0.0001062616993622388,thailand
1026,67.0,2008,57540996.08,7206212.4,0.00030664686724436946,4.5137935159349824e-05,thailand
1027,68.0,2008,297200515.39,230332220.75,0.0015838378407813534,0.0014427441585433353,thailand
1028,69.0,2008,652157488.0100001,352545328.21999997,0.003475470782087024,0.00220825688761631,thailand
1029,70.0,2008,767369993.4300001,478504998.97999996,0.004089460046459486,0.002997237164059165,thailand
1030,71.0,2008,7576684417.88,8049209408.57,0.040377586401388055,0.05041826027332488,thailand
1031,72.0,2008,2565996634.2200003,12765256620.06,0.01367468210229077,0.07995841554833012,thailand
1032,73.0,2008,2895404146.6300006,4132678044.6499996,0.01543015713068356,0.02588607485589521,thailand
1033,74.0,2008,985761619.8199999,3460651859.2200003,0.0052533103901655324,0.021676668762990636,thailand
1034,75.0,2008,15698531.56,93711634.46,8.366044822230795e-05,0.0005869865395491496,thailand
1035,76.0,2008,1269140481.2000003,2596458383.9999995,0.006763490018697495,0.016263574215622925,thailand
1036,78.0,2008,13766979.030000001,191636021.81999996,7.336683892470479e-05,0.001200360723076509,thailand
1037,79.0,2008,56782096.66999999,96692613.89,0.00030260254854146487,0.0006056586586533125,thailand
1038,80.0,2008,432690402.37,270772074.89,0.002305889112329496,0.0016960494197128346,thailand
1039,81.0,2008,42328115.99999999,120697117.13,0.00022557454774870957,0.0007560169399023529,thailand
1040,82.0,2008,267312733.85999998,599847661.51,0.0014245601918105844,0.003757297640952964,thailand
1041,83.0,2008,567983331.71,369391076.15,0.0030268907593073257,0.0023137744931999438,thailand
1042,84.0,2008,14312043838.729996,9762422945.189999,0.07627159253393713,0.0611494068504191,thailand
1043,85.0,2008,48508295244.87998,31195962314.65,0.2585098935640009,0.19540380522119946,thailand
1044,86.0,2008,31038581.17,135561467.31,0.00016541047823116824,0.0008491235592146993,thailand
1045,87.0,2008,17600829161.06,5894785947.849999,0.09379815246226432,0.03692348367254617,thailand
1046,88.0,2008,562836748.42,1044977923.47,0.00299946364211428,0.006545483693006451,thailand
1047,89.0,2008,566539529.29,1075572451.4299998,0.0030191964627331526,0.006737120261932644,thailand
1048,90.0,2008,3076599508.93,3818188080.1099997,0.016395781537519572,0.02391618736997088,thailand
1049,91.0,2008,822970910.19,413828711.40000004,0.00438576786352724,0.002592120868134624,thailand
1050,92.0,2008,26566154.720000003,32929689.53,0.00014157607053397433,0.0002062634444167453,thailand
1051,93.0,2008,19808238.16,103656648.43,0.00010556185313423191,0.0006492796514947104,thailand
1052,94.0,2008,1556895428.4699998,375497570.92999995,0.00829699063783405,0.0023520240687232167,thailand
1053,95.0,2008,951611365.98,197098811.01999998,0.005071317218878116,0.0012345782857865392,thailand
1054,96.0,2008,275947509.59999996,219815404.59,0.001470576547286033,0.0013768694188655427,thailand
1055,97.0,2008,10354488.120000001,5242322.96,5.51810284879768e-05,3.2836616618856644e-05,thailand
1056,1.0,2009,104781586.9,25350688.129999995,0.0006539021177860175,0.00021005866321655578,thailand
1057,2.0,2009,77440208.52000001,37680076.51,0.00048327495174649624,0.0003122213669703705,thailand
1058,3.0,2009,2711816396.1299996,1754002443.6299996,0.016923416956536402,0.014533862224886675,thailand
1059,4.0,2009,201197995.96999997,335715096.4099999,0.0012556003354353244,0.002781773181535398,thailand
1060,5.0,2009,28774988.05,47330088.28,0.00017957377991535597,0.00039218245370834344,thailand
1061,6.0,2009,140074026.6,12159289.419999998,0.0008741488399862643,0.000100753244571922,thailand
1062,7.0,2009,938381140.88,207523543.72000003,0.005856080571651385,0.0017195635067672494,thailand
1063,8.0,2009,805429346.01,307744804.96,0.005026378876906912,0.0025500081895306445,thailand
1064,9.0,2009,74020284.28999999,62361897.71,0.00046193250253546286,0.0005167377233089016,thailand
1065,10.0,2009,5229332677.17,355188034.20000005,0.03263428063436866,0.0029431281420039435,thailand
1066,11.0,2009,600044735.39,222444627.83999997,0.0037446514683189196,0.0018432012939514101,thailand
1067,12.0,2009,129043904.73,755720797.4799998,0.0008053140354789195,0.006261987827294464,thailand
1068,13.0,2009,21254364.0,67442704.05,0.00013264041939982195,0.0005588378581206109,thailand
1069,14.0,2009,9068225.030000001,22518188.56,5.6591350895804886e-05,0.0001865882520709287,thailand
1070,15.0,2009,281996767.68,147344124.13,0.0017598348054295746,0.0012209100435003485,thailand
1071,16.0,2009,5496029086.89,97730210.52000001,0.03429863171246668,0.000809803555328728,thailand
1072,17.0,2009,2035263062.37,81954481.19,0.012701304361858241,0.0006790840814693802,thailand
1073,18.0,2009,72307143.88,142335889.95,0.00045124144339705807,0.001179411249797731,thailand
1074,19.0,2009,733125462.6899999,322705402.97999996,0.004575157781427386,0.0026739733933502,thailand
1075,20.0,2009,1486492751.52,152999585.69,0.009276637117742414,0.0012677718363272013,thailand
1076,21.0,2009,1183925025.8400002,337968696.01,0.007388426770397019,0.0028004467621882707,thailand
1077,22.0,2009,488255473.54,233201290.07,0.0030470171106792127,0.0019323322113102921,thailand
1078,23.0,2009,797885808.8499999,1257434863.02,0.004979302524367709,0.010419247203601418,thailand
1079,24.0,2009,90271228.15,115065236.14999999,0.0005633484757084716,0.0009534435343300606,thailand
1080,25.0,2009,875866253.4399999,172244632.05,0.005465948884400038,0.001427238462684308,thailand
1081,26.0,2009,139682189.9,282910005.2099999,0.0008717035358489943,0.0023442242356598872,thailand
1082,27.0,2009,7490503595.47,22493893842.53,0.046745390189940055,0.18638694329978994,thailand
